Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2021-02-26;318,33;321,28;316,39;321,12;46.343;14.800.727
2021-02-25;325,95;325,97;321,32;321,61;22.123;7.156.914
2021-02-24;322,18;325,14;321,78;325,14;28.588;9.229.553
2021-02-23;323,57;323,58;317,43;320,97;46.318;14.824.431
2021-02-22;323,44;323,89;322,43;323,53;30.129;9.738.465
2021-02-19;326,39;327,88;325,77;327,26;16.468;5.386.483
2021-02-18;328,96;329,04;325,25;326,30;36.498;11.954.277
2021-02-17;328,90;329,79;327,59;327,95;26.124;8.595.440
2021-02-16;329,66;329,87;328,19;328,68;26.119;8.598.283
2021-02-15;329,07;329,73;328,54;329,58;18.858;6.209.486
2021-02-12;325,96;327,50;325,36;327,02;13.463;4.395.320
2021-02-11;326,36;326,96;325,91;326,38;11.977;3.910.682
2021-02-10;326,99;327,53;323,70;325,23;36.298;11.866.165
2021-02-09;327,29;327,67;325,99;326,69;22.903;7.477.216
2021-02-08;327,16;327,91;326,87;327,02;41.862;13.701.086
2021-02-05;327,29;328,42;325,64;326,45;28.152;9.216.976
2021-02-04;322,19;325,33;322,12;325,22;34.417;11.142.808
2021-02-03;322,93;323,20;320,90;321,74;42.949;13.833.553
2021-02-02;317,30;322,21;317,24;322,17;40.567;12.967.680
2021-02-01;311,47;314,30;311,10;314,30;36.508;11.420.953
2021-01-29;311,94;314,30;310,56;310,56;26.691;8.341.742
2021-01-28;312,03;318,21;309,71;317,60;24.895;7.795.219
2021-01-27;319,28;320,56;315,39;316,07;22.301;7.093.228
2021-01-26;319,80;321,28;319,49;319,94;30.006;9.612.417
2021-01-25;319,98;321,50;316,34;318,31;24.043;7.669.654
2021-01-22;318,63;318,76;316,73;318,36;19.346;6.147.547
2021-01-21;321,80;321,89;319,69;320,25;13.300;4.267.134
2021-01-20;316,06;320,47;315,94;320,20;24.552;7.806.316
2021-01-19;316,59;317,00;314,75;315,20;17.212;5.434.199
2021-01-18;314,69;315,75;314,40;315,55;11.965;3.771.198
2021-01-15;315,23;315,74;313,26;315,20;24.370;7.673.762
2021-01-14;317,24;318,68;316,56;317,25;17.690;5.618.645
2021-01-13;315,11;316,45;313,82;316,20;27.716;8.737.618
2021-01-12;316,22;316,84;315,15;315,75;19.301;6.101.130
2021-01-11;315,53;316,84;314,70;316,31;18.669;5.892.287
2021-01-08;315,47;315,48;313,82;314,01;20.672;6.504.243
2021-01-07;309,63;313,67;309,00;312,80;30.247;9.421.901
2021-01-06;304,34;310,32;302,75;309,77;15.946;4.855.040
2021-01-05;304,39;306,40;303,29;305,07;37.432;11.398.958
2021-01-04;310,36;310,72;303,51;304,35;37.667;11.625.640
2020-12-30;307,93;308,64;307,19;307,39;12.602;3.880.100
2020-12-29;309,44;309,82;307,38;308,13;15.224;4.704.552
2020-12-28;307,54;308,87;307,08;308,33;13.492;4.156.317
2020-12-23;305,66;306,62;305,52;306,33;11.023;3.373.465
2020-12-22;304,25;306,11;304,24;305,20;16.700;5.095.784
2020-12-21;305,96;306,23;299,50;302,43;34.834;10.540.590
2020-12-18;306,00;307,00;304,80;305,08;15.293;4.683.532
2020-12-17;306,97;307,22;305,70;305,99;17.324;5.311.194
2020-12-16;307,04;307,04;304,91;306,84;22.247;6.813.420
2020-12-15;304,12;305,30;303,65;304,33;30.178;9.186.032
2020-12-14;305,72;307,40;305,40;305,43;20.999;6.424.600
2020-12-11;304,76;304,80;302,09;303,40;21.798;6.613.007
2020-12-10;306,42;306,99;303,50;305,93;21.920;6.697.636
2020-12-09;308,37;309,15;308,20;308,48;34.458;10.634.310
2020-12-08;306,70;308,04;305,30;308,04;25.490;7.811.454
2020-12-07;307,03;307,33;306,15;307,03;34.550;10.601.795
2020-12-04;305,02;306,72;304,49;306,72;17.766;5.423.935
2020-12-03;304,88;305,40;304,05;305,15;18.501;5.639.883
2020-12-02;305,03;306,11;304,29;305,40;19.611;5.987.722
2020-12-01;307,68;308,93;306,93;307,30;36.189;11.138.778
2020-11-30;304,41;305,72;302,62;303,94;23.334;7.105.872
2020-11-27;306,76;307,76;306,73;306,73;19.969;6.138.279
2020-11-26;307,25;307,79;307,00;307,18;12.067;3.709.537
2020-11-25;308,32;308,50;306,20;306,97;22.855;7.032.702
2020-11-24;306,34;307,74;305,49;307,73;30.388;9.307.587
2020-11-23;303,32;304,84;302,15;303,26;23.226;7.050.112
2020-11-20;302,87;304,53;302,67;304,19;20.709;6.289.646
2020-11-19;303,61;303,86;302,19;302,91;21.603;6.549.303
2020-11-18;305,28;307,95;305,14;307,08;34.213;10.502.105
2020-11-17;307,56;307,68;304,70;306,71;28.777;8.812.909
2020-11-16;307,10;309,75;306,54;308,39;40.941;12.609.815
2020-11-13;302,90;304,31;302,43;303,44;25.604;7.774.644
2020-11-12;303,75;304,50;303,00;303,47;27.910;8.482.064
2020-11-11;303,11;306,49;302,95;305,91;23.601;7.193.148
2020-11-10;303,14;304,06;299,58;301,46;48.635;14.689.070
2020-11-09;301,02;311,25;300,82;307,96;50.256;15.338.625
2020-11-06;297,61;298,56;294,47;297,25;43.352;12.861.234
2020-11-05;298,51;300,53;297,23;299,73;48.641;14.543.590
2020-11-04;289,74;298,48;288,86;298,16;51.099;15.016.059
2020-11-03;287,13;291,02;286,83;290,76;33.200;9.595.941
2020-11-02;283,81;288,01;283,58;286,53;41.157;11.767.180
2020-10-30;280,82;284,59;279,50;281,99;42.942;12.103.861
2020-10-29;283,60;285,22;280,50;285,08;43.480;12.313.616
2020-10-28;287,68;287,82;281,64;282,55;43.655;12.448.469
2020-10-27;290,23;291,19;288,41;288,95;23.505;6.819.660
2020-10-26;291,25;292,77;288,36;288,36;27.634;8.048.154
2020-10-23;294,24;295,00;293,34;293,46;18.162;5.345.481
2020-10-22;290,65;293,10;290,08;292,22;12.622;3.681.303
2020-10-21;293,45;293,86;291,16;292,25;25.360;7.409.045
2020-10-20;294,58;295,10;289,73;292,95;69.180;20.213.328
2020-10-19;300,72;301,04;296,00;296,87;24.717;7.394.997
2020-10-16;299,75;301,81;299,00;300,70;16.840;5.055.698
2020-10-15;297,52;298,36;296,00;297,88;23.952;7.118.186
2020-10-14;301,81;302,78;300,12;300,40;45.407;13.681.304
2020-10-13;301,09;302,35;300,51;302,21;19.920;6.003.535
2020-10-12;296,46;300,69;296,46;300,69;39.033;11.637.417
2020-10-09;295,56;295,78;294,48;295,14;19.703;5.817.666
2020-10-08;294,14;295,15;292,91;293,72;16.953;4.985.146
2020-10-07;289,07;291,30;288,80;291,11;15.862;4.597.340
2020-10-06;290,57;291,40;289,65;290,61;29.471;8.562.332
2020-10-05;289,33;290,05;288,00;289,65;25.802;7.443.302
2020-10-02;286,30;288,68;284,64;287,83;30.034;8.602.474
2020-10-01;290,02;290,87;288,59;289,68;40.698;11.803.286
2020-09-30;284,32;289,75;284,18;289,26;30.745;8.816.304
2020-09-29;289,06;289,06;286,06;286,24;11.535;3.319.808
2020-09-28;287,17;289,26;286,95;289,04;15.514;4.465.421
2020-09-25;280,55;282,84;278,39;282,72;20.871;5.849.844
2020-09-24;278,62;280,90;277,57;280,28;26.954;7.525.378
2020-09-23;284,95;286,09;283,76;283,76;17.668;5.043.227
2020-09-22;280,57;282,80;280,00;281,35;18.756;5.279.880
2020-09-21;280,77;280,78;276,81;276,90;31.361;8.751.747
2020-09-18;284,91;286,26;282,68;282,68;53.827;15.347.702
2020-09-17;284,98;287,11;283,56;285,96;25.482;7.267.949
2020-09-16;289,48;290,51;289,14;290,42;19.154;5.551.084
2020-09-15;286,89;289,99;286,63;289,99;21.125;6.094.744
2020-09-14;287,00;287,90;285,21;287,90;18.892;5.409.566
2020-09-11;285,79;286,32;283,44;284,54;22.699;6.475.966
2020-09-10;289,09;289,40;286,52;288,04;19.112;5.507.169
2020-09-09;285,08;289,60;285,08;289,43;55.344;15.912.807
2020-09-08;292,65;293,01;285,00;286,10;73.712;21.233.812
2020-09-07;289,20;292,26;288,79;292,08;28.585;8.301.383
2020-09-04;291,91;295,93;285,59;287,63;33.942;9.918.291
2020-09-03;304,87;305,98;293,84;294,85;23.320;6.999.568
2020-09-02;298,99;301,59;298,90;301,01;18.337;5.515.192
2020-09-01;294,52;295,63;293,00;295,23;17.318;5.100.355
2020-08-31;297,27;297,99;293,78;294,28;17.253;5.102.696
2020-08-28;296,32;296,32;294,22;294,91;8.730;2.577.497
2020-08-27;295,39;298,13;294,09;297,51;18.061;5.342.163
2020-08-26;292,74;294,10;292,71;293,78;14.153;4.149.654
2020-08-25;293,38;293,52;290,96;291,76;9.957;2.912.193
2020-08-24;290,45;291,14;290,00;291,06;11.102;3.225.426
2020-08-21;286,72;289,58;286,61;288,71;18.872;5.431.524
2020-08-20;284,85;286,37;284,54;286,23;10.318;2.946.962
2020-08-19;285,33;286,80;285,12;286,80;6.992;1.998.508
2020-08-18;285,38;286,29;283,84;285,20;15.722;4.477.107
2020-08-17;286,04;286,67;285,50;286,29;14.293;4.090.742
2020-08-14;287,05;287,37;285,16;286,54;14.963;4.282.779
2020-08-13;286,45;287,30;285,70;287,02;11.907;3.409.430
2020-08-12;286,88;287,60;285,92;287,57;27.081;7.763.461
2020-08-11;288,04;288,64;286,59;287,67;20.016;5.756.466
2020-08-10;285,99;286,78;284,57;285,94;15.323;4.383.561
2020-08-07;283,14;285,54;282,66;284,95;15.127;4.297.259
2020-08-06;281,02;282,85;280,24;281,61;10.958;3.082.994
2020-08-05;281,82;282,35;280,23;280,66;22.802;6.415.926
2020-08-04;281,44;282,11;279,29;281,47;18.557;5.202.181
2020-08-03;279,10;282,29;278,00;281,77;41.519;11.675.203
2020-07-31;275,18;277,28;273,69;275,22;11.955;3.293.779
2020-07-30;276,87;276,87;272,64;275,17;21.825;5.994.195
2020-07-29;275,55;276,54;275,11;276,49;13.001;3.584.040
2020-07-28;277,06;277,69;275,25;276,92;13.594;3.763.817
2020-07-27;276,28;277,07;274,74;274,74;15.685;4.325.277
2020-07-24;277,75;279,71;276,85;277,56;16.308;4.534.811
2020-07-23;284,22;284,97;282,66;283,03;14.861;4.219.390
2020-07-22;283,51;283,87;281,28;282,45;22.143;6.248.499
2020-07-21;286,21;287,45;285,00;285,74;50.093;14.345.234
2020-07-20;280,59;283,98;280,22;283,68;18.865;5.320.222
2020-07-17;282,76;283,25;281,15;282,53;8.684;2.452.185
2020-07-16;282,20;282,58;280,79;281,27;18.879;5.318.292
2020-07-15;282,62;284,35;281,57;282,95;30.814;8.720.681
2020-07-14;280,42;280,53;275,80;278,70;37.864;10.539.379
2020-07-13;283,50;285,24;282,89;285,07;16.784;4.761.896
2020-07-10;278,20;280,37;277,90;280,23;54.168;15.143.176
2020-07-09;279,75;281,08;276,50;277,61;17.994;5.033.990
2020-07-08;279,77;280,59;277,92;278,47;22.110;6.186.186
2020-07-07;281,04;282,54;279,87;281,87;58.690;16.492.173
2020-07-06;281,57;282,41;280,21;282,01;22.673;6.383.642
2020-07-03;280,50;280,53;278,00;278,55;17.300;4.839.339
2020-07-02;277,88;281,61;277,50;280,27;20.454;5.717.751
2020-07-01;276,55;278,41;275,32;276,50;39.873;11.028.801
2020-06-30;273,27;274,61;271,85;274,05;27.833;7.600.178
2020-06-29;268,99;271,05;267,00;270,95;30.725;8.265.840
2020-06-26;275,05;275,75;269,90;270,76;68.006;18.634.157
2020-06-25;270,61;273,28;269,33;271,75;77.338;20.933.827
2020-06-24;277,05;277,75;271,53;271,53;47.884;13.145.717
2020-06-23;277,68;279,47;277,05;278,57;59.871;16.692.455
2020-06-22;276,12;277,43;274,83;276,06;26.526;7.330.896
2020-06-19;279,26;281,48;279,04;280,46;20.863;5.855.666
2020-06-18;277,15;278,60;275,58;278,00;24.326;6.743.380
2020-06-17;278,27;281,00;277,91;279,24;67.669;18.918.434
2020-06-16;273,92;280,70;273,52;277,95;117.440;32.417.201
2020-06-15;262,92;268,84;262,20;268,18;50.888;13.539.868
2020-06-12;268,76;273,40;267,81;270,57;64.497;17.465.436
2020-06-11;276,72;276,93;271,15;271,15;41.884;11.499.301
2020-06-10;284,16;284,63;280,79;281,43;27.425;7.753.210
2020-06-09;286,46;286,57;281,90;282,91;21.786;6.190.500
2020-06-08;282,59;285,05;282,35;284,57;107.522;30.514.349
2020-06-05;276,16;284,11;276,01;284,11;43.208;12.050.499
2020-06-04;277,87;278,39;275,00;275,53;29.011;8.036.247
2020-06-03;275,98;278,12;275,76;277,92;36.401;10.080.887
2020-06-02;274,65;275,97;273,24;274,20;75.758;20.810.423
2020-05-29;273,08;273,25;270,62;271,24;41.786;11.381.510
2020-05-28;276,57;277,55;275,31;276,37;37.813;10.454.674
2020-05-27;275,38;277,14;270,46;272,71;50.759;13.955.910
2020-05-26;276,12;276,57;273,92;274,16;30.008;8.256.959
2020-05-25;273,12;275,00;272,73;275,00;20.245;5.549.875
2020-05-22;267,55;270,82;266,83;269,91;20.629;5.557.516
2020-05-21;269,03;271,12;268,79;269,37;18.354;4.953.310
2020-05-20;268,62;272,00;268,17;271,16;61.415;16.602.663
2020-05-19;271,54;271,69;268,20;270,85;26.361;7.113.461
2020-05-18;267,44;271,97;267,15;271,71;48.450;13.043.652
2020-05-15;265,13;265,48;259,89;261,77;27.602;7.264.909
2020-05-14;260,39;261,46;256,40;260,13;37.502;9.736.860
2020-05-13;264,43;265,54;261,50;261,83;58.317;15.370.215
2020-05-12;269,10;271,25;268,63;269,38;371.923;100.637.559
2020-05-11;271,10;272,10;267,79;270,18;28.042;7.561.378
2020-05-08;269,20;269,60;267,69;268,84;13.508;3.632.920
2020-05-07;265,38;268,20;265,34;268,00;55.729;14.882.920
2020-05-06;266,54;268,21;264,39;265,34;16.978;4.528.321
2020-05-05;262,16;266,61;261,86;266,61;57.556;15.194.163
2020-05-04;257,11;258,56;255,32;258,11;65.386;16.802.882
2020-04-30;271,36;272,12;265,87;265,96;32.236;8.701.271
2020-04-29;266,89;270,42;265,92;269,97;36.373;9.748.645
2020-04-28;265,39;268,60;264,00;265,74;31.123;8.305.107
2020-04-27;262,84;265,08;262,69;265,08;30.020;7.912.611
2020-04-24;258,61;260,95;258,08;258,80;24.402;6.329.920
2020-04-23;259,07;262,55;257,93;261,33;16.203;4.217.834
2020-04-22;254,44;257,56;253,78;257,44;25.148;6.421.007
2020-04-21;259,56;260,25;251,22;251,31;48.901;12.520.887
2020-04-20;263,38;263,46;259,30;263,30;48.470;12.659.952
2020-04-17;264,53;266,40;259,87;260,67;64.568;17.070.229
2020-04-16;257,64;258,33;253,73;257,56;35.517;9.129.024
2020-04-15;258,50;258,57;253,00;253,86;47.244;12.070.255
2020-04-14;256,87;258,92;255,00;257,14;45.720;11.739.830
2020-04-09;253,99;256,86;249,10;255,18;46.479;11.787.099
2020-04-08;244,91;249,78;242,70;249,78;34.602;8.505.782
2020-04-07;248,64;252,52;246,39;249,91;119.845;29.926.596
2020-04-06;238,86;241,80;238,14;240,76;52.056;12.481.141
2020-04-03;230,80;235,00;230,10;230,60;36.208;8.393.557
2020-04-02;228,40;232,26;224,10;230,83;25.452;5.808.486
2020-04-01;228,10;230,25;226,50;228,79;135.281;30.861.063
2020-03-31;238,83;240,62;235,56;239,62;70.519;16.841.413
2020-03-30;229,78;235,93;226,07;235,51;25.990;6.002.367
2020-03-27;233,49;234,50;228,30;229,87;76.047;17.606.527
2020-03-26;223,10;235,74;220,40;235,10;63.092;14.401.798
2020-03-25;228,24;231,42;221,43;230,84;80.387;18.280.553
2020-03-24;215,50;225,26;213,46;224,95;79.119;17.293.207
2020-03-23;207,37;221,45;203,44;207,23;75.087;15.650.453
2020-03-20;230,27;233,80;219,35;221,45;40.822;9.298.087
2020-03-19;219,10;228,00;214,00;223,35;90.291;20.054.446
2020-03-18;218,64;224,26;212,51;218,34;36.596;7.967.785
2020-03-17;224,00;232,26;213,67;227,44;232.098;51.714.874
2020-03-16;228,45;229,76;211,74;225,70;58.328;12.828.013
2020-03-13;230,66;239,30;224,10;228,61;117.019;26.936.345
2020-03-12;232,52;233,93;220,35;225,64;127.557;29.337.175
2020-03-11;246,95;250,21;243,48;245,35;71.867;17.690.796
2020-03-10;246,61;253,37;239,52;243,01;76.189;18.806.468
2020-03-09;240,27;248,66;233,84;242,96;104.770;25.551.697
2020-03-06;265,61;265,95;255,68;260,20;85.890;22.369.193
2020-03-05;276,54;276,54;270,28;273,33;135.906;37.089.194
2020-03-04;271,50;275,88;270,65;274,24;66.717;18.274.166
2020-03-03;275,49;281,00;270,21;271,98;173.500;47.970.702
2020-03-02;271,25;272,78;260,56;269,56;99.661;26.495.440
2020-02-28;264,59;267,93;259,46;264,50;134.844;35.513.893
2020-02-27;281,58;283,00;272,40;277,18;65.847;18.357.969
2020-02-26;288,61;291,72;282,76;289,75;136.356;39.209.437
2020-02-25;298,78;298,97;290,91;292,12;48.983;14.512.599
2020-02-24;301,72;301,72;297,09;297,56;66.304;19.861.822
2020-02-21;309,00;310,04;305,65;307,08;34.831;10.734.789
2020-02-20;312,71;312,77;309,28;309,28;25.214;7.866.622
2020-02-19;311,58;312,96;311,10;312,96;17.734;5.531.753
2020-02-18;309,56;311,34;309,01;309,54;63.299;19.663.326
2020-02-17;311,40;311,66;311,00;311,56;15.175;4.724.751
2020-02-14;310,85;311,15;309,45;310,41;42.449;13.183.144
2020-02-13;307,77;310,30;306,55;310,30;12.865;3.962.811
2020-02-12;307,21;308,55;306,87;308,55;52.859;16.281.784
2020-02-11;306,69;307,80;306,22;306,81;16.827;5.163.306
2020-02-10;302,68;304,70;301,89;304,70;18.411;5.572.768
2020-02-07;303,14;303,79;301,84;303,42;65.463;19.848.850
2020-02-06;303,28;303,56;301,79;303,07;64.781;19.600.284
2020-02-05;300,32;301,11;299,61;300,45;90.611;27.191.674
2020-02-04;294,56;297,90;294,56;297,90;20.511;6.074.365
2020-02-03;291,70;294,30;290,70;292,55;21.303;6.222.579
2020-01-31;296,32;296,38;290,69;290,95;27.788;8.162.066
2020-01-30;293,28;294,87;292,50;293,75;26.095;7.667.369
2020-01-29;296,83;297,92;295,85;297,19;26.711;7.940.347
2020-01-28;294,47;296,36;293,00;296,15;123.227;36.326.728
2020-01-27;294,11;294,69;291,98;293,21;29.871;8.755.614
2020-01-24;299,96;300,76;298,84;299,11;9.699;2.909.828
2020-01-23;297,81;298,62;296,84;298,17;17.746;5.284.085
2020-01-22;299,18;299,69;298,42;298,80;19.509;5.836.205
2020-01-21;297,11;298,27;296,50;298,27;149.403;44.439.512
2020-01-20;297,79;298,37;297,69;298,29;119.569;35.657.376
2020-01-17;296,69;298,26;296,65;297,91;17.296;5.146.504
2020-01-16;294,49;295,44;294,20;295,26;24.023;7.081.542
2020-01-15;293,76;294,15;292,47;293,99;16.800;4.928.865
2020-01-14;293,19;294,44;292,56;293,74;12.647;3.712.018
2020-01-13;292,64;293,33;292,25;292,63;14.725;4.310.949
2020-01-10;295,00;295,00;293,09;293,09;15.576;4.579.446
2020-01-09;292,60;293,40;292,30;293,13;27.426;8.028.240
2020-01-08;288,43;290,76;288,09;290,76;20.675;5.984.469
2020-01-07;288,76;289,72;288,10;289,39;40.033;11.559.088
2020-01-06;287,06;287,57;285,30;287,44;14.761;4.221.791
2020-01-03;287,59;288,73;286,43;288,06;16.339;4.702.382
2020-01-02;287,52;289,19;287,01;287,68;25.891;7.466.489
2019-12-30;287,78;288,51;287,20;287,81;26.710;7.688.458
2019-12-27;289,91;290,39;288,19;288,69;16.551;4.791.468
2019-12-23;289,11;290,00;288,83;289,12;9.767;2.826.421
2019-12-20;286,62;289,41;286,39;289,41;11.694;3.363.930
2019-12-19;285,30;286,10;285,02;286,05;14.879;4.246.365
2019-12-18;284,89;285,71;284,69;285,71;10.931;3.117.845
2019-12-17;284,88;285,01;283,96;284,58;25.747;7.327.884
2019-12-16;283,73;285,25;283,61;285,04;17.439;4.954.661
2019-12-13;282,87;283,68;281,26;282,40;28.397;8.016.461
2019-12-12;280,65;283,59;279,78;282,57;27.906;7.855.214
2019-12-11;281,18;281,59;280,68;280,81;12.260;3.445.496
2019-12-10;281,24;281,78;279,45;280,91;14.246;4.000.291
2019-12-09;282,36;282,54;281,75;282,18;16.265;4.588.220
2019-12-06;279,22;283,14;279,22;283,14;15.296;4.311.213
2019-12-05;279,48;279,74;277,80;278,04;14.523;4.049.733
2019-12-04;276,59;279,26;276,37;279,15;17.931;4.983.366
2019-12-03;279,48;279,67;275,02;275,64;33.159;9.204.168
2019-12-02;284,07;284,66;278,43;278,68;23.202;6.533.699
2019-11-29;283,59;284,61;283,43;283,45;9.497;2.696.935
2019-11-28;283,58;284,21;283,34;284,19;20.742;5.883.589
2019-11-27;283,90;284,19;283,60;284,05;11.276;3.200.991
2019-11-26;282,36;282,86;281,94;282,79;24.626;6.952.333
2019-11-25;280,71;282,17;280,62;282,16;13.137;3.695.766
2019-11-22;278,88;279,57;278,82;279,26;18.648;5.205.291
2019-11-21;278,05;281,65;277,56;277,86;49.026;13.655.930
2019-11-20;278,80;279,62;278,50;279,41;15.099;4.215.123
2019-11-19;280,15;280,86;278,87;279,41;46.215;12.964.911
2019-11-18;280,40;280,44;278,94;279,39;54.992;15.393.314
2019-11-15;279,78;279,85;278,87;279,81;13.246;3.700.296
2019-11-14;278,63;279,34;278,13;278,45;6.221;1.734.864
2019-11-13;278,39;278,96;277,02;278,63;25.945;7.208.481
2019-11-12;278,02;279,60;277,60;279,19;241.728;67.388.440
2019-11-11;276,97;277,40;276,50;276,84;110.811;30.711.538
2019-11-08;276,66;277,65;276,60;277,49;50.051;13.862.078
2019-11-07;276,71;278,00;276,31;277,86;41.447;11.461.214
2019-11-06;275,03;275,46;274,45;275,35;80.431;22.114.632
2019-11-05;274,32;276,00;274,32;275,65;98.371;27.074.264
2019-11-04;272,86;274,26;272,63;274,14;17.238;4.717.947
2019-11-01;270,33;272,24;270,04;271,60;9.936;2.695.694
2019-10-31;270,85;271,10;268,97;269,17;33.509;9.052.099
2019-10-30;270,71;271,38;270,00;270,57;11.799;3.193.722
2019-10-29;271,69;271,83;270,90;271,64;20.949;5.687.901
2019-10-28;270,53;271,86;270,30;271,32;17.088;4.634.253
2019-10-25;268,44;270,37;267,86;270,37;7.337;1.970.110
2019-10-24;267,78;268,97;267,33;268,97;9.945;2.666.198
2019-10-23;266,62;267,52;266,11;267,52;12.292;3.279.398
2019-10-22;267,51;268,34;267,11;267,76;8.258;2.210.836
2019-10-21;265,71;267,06;265,53;266,97;12.873;3.424.677
2019-10-18;266,95;267,03;265,76;265,92;7.147;1.906.616
2019-10-17;267,48;268,00;266,89;266,89;15.170;4.056.699
2019-10-16;268,54;269,00;267,68;267,89;31.935;8.567.727
2019-10-15;267,72;269,42;267,36;268,89;12.685;3.402.015
2019-10-14;267,23;267,28;265,24;267,01;24.591;6.554.839
2019-10-11;265,55;268,46;265,55;268,46;24.153;6.441.768
2019-10-10;262,48;265,27;261,56;264,91;38.179;10.042.285
2019-10-09;261,46;264,52;261,39;262,88;70.299;18.477.854
2019-10-08;265,59;265,69;261,74;262,19;49.732;13.078.233
2019-10-07;265,10;266,07;264,65;266,07;28.929;7.675.496
2019-10-04;262,47;264,97;261,39;264,97;48.695;12.787.450
2019-10-02;266,47;267,48;260,53;260,53;43.641;11.516.740
2019-10-01;272,16;272,16;268,00;268,23;29.125;7.881.519
2019-09-30;268,92;270,53;268,75;270,53;12.171;3.284.733
2019-09-27;270,45;271,20;269,01;269,83;28.456;7.693.132
2019-09-26;269,44;271,02;268,36;268,80;27.120;7.314.177
2019-09-25;267,43;268,88;265,97;268,66;31.881;8.511.226
2019-09-24;270,26;270,77;268,88;268,88;10.588;2.860.206
2019-09-23;269,71;269,97;268,80;269,56;14.733;3.967.651
2019-09-20;269,34;271,00;269,02;270,76;21.750;5.882.257
2019-09-19;268,18;270,67;268,06;270,67;35.299;9.496.304
2019-09-18;268,63;269,15;268,06;268,06;8.607;2.312.165
2019-09-17;269,23;269,54;268,34;268,50;17.807;4.789.255
2019-09-16;267,66;270,00;267,11;269,71;33.370;8.971.206
2019-09-13;268,93;269,68;268,64;269,24;31.101;8.375.457
2019-09-12;270,15;272,48;267,98;269,77;35.732;9.653.742
2019-09-11;266,91;269,11;266,75;269,11;35.194;9.428.155
2019-09-10;266,36;266,83;265,00;265,13;20.210;5.379.403
2019-09-09;268,12;268,19;266,67;266,99;17.671;4.727.515
2019-09-06;266,89;267,88;266,16;267,13;16.050;4.291.400
2019-09-05;265,35;266,95;264,49;266,91;45.848;12.160.963
2019-09-04;263,68;264,38;262,08;262,95;15.752;4.146.397
2019-09-03;262,52;263,61;260,62;262,08;31.900;8.355.722
2019-09-02;262,52;263,82;262,35;262,86;17.181;4.517.331
2019-08-30;262,00;263,83;262,00;262,92;43.493;11.436.758
2019-08-29;257,17;261,39;257,12;261,39;23.869;6.211.780
2019-08-28;255,89;257,37;254,55;257,37;52.829;13.503.238
2019-08-27;255,81;258,68;255,44;256,65;24.323;6.248.709
2019-08-26;254,26;256,82;253,45;255,48;39.266;10.029.377
2019-08-23;261,99;262,16;255,19;255,19;76.374;19.850.200
2019-08-22;260,78;262,06;259,44;260,14;38.729;10.114.645
2019-08-21;259,50;260,72;259,39;260,72;31.368;8.154.020
2019-08-20;261,01;261,43;259,26;260,05;25.472;6.636.513
2019-08-19;259,92;260,69;259,05;260,69;24.056;6.249.318
2019-08-16;254,73;257,38;254,70;257,16;30.061;7.697.750
2019-08-15;253,74;254,20;249,86;253,45;53.614;13.561.211
2019-08-14;258,56;258,56;253,28;254,09;70.288;17.989.510
2019-08-13;253,82;259,60;252,65;257,74;33.484;8.543.491
2019-08-12;258,38;259,10;254,38;254,53;49.210;12.599.721
2019-08-09;258,46;258,86;255,63;255,89;35.382;9.113.271
2019-08-08;254,86;257,35;253,71;257,35;42.869;10.956.000
2019-08-07;253,10;255,01;248,24;251,32;59.479;14.965.264
2019-08-06;250,29;253,90;249,68;251,24;74.341;18.743.962
2019-08-05;257,76;257,99;252,30;253,06;73.696;18.825.180
2019-08-02;262,25;262,85;259,13;259,48;68.551;17.919.370
2019-08-01;266,12;268,77;266,03;268,69;41.675;11.132.175
2019-07-31;266,64;267,44;266,64;267,23;17.628;4.707.611
2019-07-30;267,74;267,95;265,86;266,79;33.889;9.028.069
2019-07-29;267,95;268,66;267,34;267,64;11.424;3.062.001
2019-07-26;266,63;268,16;266,63;268,16;17.052;4.553.933
2019-07-25;267,81;268,65;265,00;265,93;35.321;9.412.739
2019-07-24;265,76;266,46;265,29;266,19;10.921;2.901.339
2019-07-23;263,74;265,00;263,65;264,64;17.691;4.676.509
2019-07-22;261,88;262,75;261,81;262,18;21.302;5.586.861
2019-07-19;263,05;264,10;263,05;263,58;30.481;8.030.270
2019-07-18;261,11;262,50;261,07;261,51;9.552;2.501.509
2019-07-17;264,77;264,84;262,96;263,19;9.748;2.576.550
2019-07-16;264,21;265,33;264,17;264,91;26.196;6.938.110
2019-07-15;263,94;264,42;263,62;263,95;27.343;7.216.836
2019-07-12;262,98;264,00;262,95;263,58;8.158;2.150.666
2019-07-11;262,51;263,17;262,37;262,90;17.679;4.644.512
2019-07-10;261,46;263,55;261,00;262,10;16.914;4.437.219
2019-07-09;260,68;261,88;260,50;261,59;9.558;2.496.846
2019-07-08;261,94;262,26;261,41;261,64;12.586;3.295.556
2019-07-05;262,28;262,48;261,28;261,96;38.019;9.958.675
2019-07-04;261,79;262,39;261,68;262,20;11.318;2.966.004
2019-07-03;259,99;261,40;259,98;261,40;21.707;5.656.084
2019-07-02;258,86;259,28;258,05;258,51;15.170;3.922.003
2019-07-01;259,23;259,24;258,04;258,47;33.236;8.598.244
2019-06-28;253,84;254,43;253,61;254,15;15.393;3.910.468
2019-06-27;254,08;254,11;252,51;253,20;26.201;6.639.884
