Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen
2020-02-17;58,2387;58,2387;58,2387;58,2387;;
2020-02-14;58,0467;58,0467;58,0467;58,0467;;
2020-02-13;58,1582;58,1582;58,1582;58,1582;;
2020-02-12;58,1793;58,1793;58,1793;58,1793;;
2020-02-11;57,8128;57,8128;57,8128;57,8128;;
2020-02-10;57,3087;57,3087;57,3087;57,3087;;
2020-02-07;57,2786;57,2786;57,2786;57,2786;;
2020-02-06;57,4334;57,4334;57,4334;57,4334;;
2020-02-05;57,1589;57,1589;57,1589;57,1589;;
2020-02-04;56,4625;56,4625;56,4625;56,4625;;
2020-02-03;55,5667;55,5667;55,5667;55,5667;;
2020-01-31;55,4588;55,4588;55,4588;55,4588;;
2020-01-30;56,0945;56,0945;56,0945;56,0945;;
2020-01-29;56,6637;56,6637;56,6637;56,6637;;
2020-01-28;56,4371;56,4371;56,4371;56,4371;;
2020-01-27;55,9717;55,9717;55,9717;55,9717;;
2020-01-24;57,2604;57,2604;57,2604;57,2604;;
2020-01-23;56,783;56,783;56,783;56,783;;
2020-01-22;57,1684;57,1684;57,1684;57,1684;;
2020-01-21;57,2232;57,2232;57,2232;57,2232;;
2020-01-20;57,3155;57,3155;57,3155;57,3155;;
2020-01-17;57,3908;57,3908;57,3908;57,3908;;
2020-01-16;56,8487;56,8487;56,8487;56,8487;;
2020-01-15;56,7244;56,7244;56,7244;56,7244;;
2020-01-14;56,7044;56,7044;56,7044;56,7044;;
2020-01-13;56,5411;56,5411;56,5411;56,5411;;
2020-01-10;56,6447;56,6447;56,6447;56,6447;;
2020-01-09;56,7176;56,7176;56,7176;56,7176;;
2020-01-08;56,5674;56,5674;56,5674;56,5674;;
2020-01-07;56,4658;56,4658;56,4658;56,4658;;
2020-01-06;56,3439;56,3439;56,3439;56,3439;;
2020-01-03;56,5434;56,5434;56,5434;56,5434;;
2020-01-02;56,6916;56,6916;56,6916;56,6916;;
2019-12-31;56,1709;56,1709;56,1709;56,1709;;
2019-12-30;56,2098;56,2098;56,2098;56,2098;;
2019-12-27;56,7061;56,7061;56,7061;56,7061;;
2019-12-24;56,6047;56,6047;56,6047;56,6047;;
2019-12-23;56,5129;56,5129;56,5129;56,5129;;
2019-12-20;56,5321;56,5321;56,5321;56,5321;;
2019-12-19;56,0918;56,0918;56,0918;56,0918;;
2019-12-18;55,9901;55,9901;55,9901;55,9901;;
2019-12-17;56,0524;56,0524;56,0524;56,0524;;
2019-12-16;56,3953;56,3953;56,3953;56,3953;;
2019-12-13;55,6223;55,6223;55,6223;55,6223;;
2019-12-12;55,059;55,059;55,059;55,059;;
2019-12-11;54,8758;54,8758;54,8758;54,8758;;
2019-12-10;54,7485;54,7485;54,7485;54,7485;;
2019-12-09;54,8839;54,8839;54,8839;54,8839;;
2019-12-06;55,0078;55,0078;55,0078;55,0078;;
2019-12-05;54,36;54,36;54,36;54,36;;
2019-12-04;54,4357;54,4357;54,4357;54,4357;;
2019-12-03;53,8121;53,8121;53,8121;53,8121;;
