Datum;Erster;Hoch;Tief;Schlusskurs;Stuecke;Volumen;https://www.ariva.de/ishares_msci_usa_sri_ucits_etf-fonds/historische_kurse?go=1&boerse_id=12&month=&currency=EUR&clean_split=1&clean_payout=1&clean_bezug=1
2020-06-16;7,49;7,691;7,49;7,583;419.331;3.193.256
2020-06-15;7,19;7,343;7,155;7,34;291.421;2.110.136
2020-06-12;7,349;7,452;7,327;7,389;250.481;1.850.355
2020-06-11;7,585;7,594;7,404;7,404;66.696;501.972
2020-06-10;7,744;7,744;7,662;7,678;270.977;2.083.456
2020-06-09;7,806;7,806;7,679;7,703;51.078;395.531
2020-06-08;7,709;7,769;7,705;7,761;171.513;1.326.225
2020-06-05;7,57;7,774;7,57;7,774;192.761;1.480.840
2020-06-04;7,634;7,644;7,567;7,568;267.282;2.037.405
2020-06-03;7,578;7,645;7,578;7,637;165.858;1.262.609
2020-06-02;7,587;7,603;7,542;7,558;112.184;849.892
2020-05-29;7,539;7,539;7,457;7,464;45.998;345.222
2020-05-28;7,613;7,647;7,606;7,625;153.140;1.166.427
2020-05-27;7,551;7,615;7,44;7,51;94.489;712.316
2020-05-26;7,60;7,634;7,532;7,534;55.707;422.847
2020-05-25;7,539;7,582;7,512;7,579;136.234;1.028.745
2020-05-22;7,351;7,45;7,35;7,446;82.158;609.332
2020-05-21;7,383;7,417;7,366;7,374;136.327;1.009.226
2020-05-20;7,409;7,446;7,388;7,434;221.451;1.645.291
2020-05-19;7,524;7,524;7,398;7,455;66.333;493.379
2020-05-18;7,406;7,549;7,395;7,533;538.929;4.033.030
2020-05-15;7,284;7,302;7,179;7,235;105.702;766.920
2020-05-14;7,161;7,206;7,05;7,147;159.813;1.143.736
2020-05-13;7,279;7,296;7,177;7,20;206.661;1.496.087
2020-05-12;7,405;7,472;7,404;7,419;352.323;2.617.339
2020-05-11;7,43;7,484;7,35;7,434;81.703;604.148
2020-05-08;7,38;7,407;7,373;7,40;522.977;3.864.902
2020-05-07;7,248;7,345;7,248;7,33;435.885;3.189.047
2020-05-06;7,285;7,331;7,241;7,27;382.749;2.787.194
2020-05-05;7,179;7,284;7,152;7,284;276.104;1.993.728
2020-05-04;7,03;7,067;6,977;7,049;318.553;2.240.067
2020-04-30;7,412;7,43;7,277;7,277;235.833;1.739.683
2020-04-29;7,324;7,404;7,293;7,394;523.888;3.826.684
2020-04-28;7,319;7,396;7,272;7,31;115.319;848.921
2020-04-27;7,186;7,272;7,185;7,272;44.141;317.998
2020-04-24;7,056;7,136;7,044;7,066;60.183;426.554
2020-04-23;7,092;7,153;7,065;7,143;172.973;1.229.397
2020-04-22;6,981;7,058;6,981;7,042;140.641;990.454
2020-04-21;7,156;7,156;6,924;6,935;247.594;1.735.726
2020-04-20;7,253;7,27;7,133;7,229;196.779;1.422.101
2020-04-17;7,309;7,365;7,159;7,162;138.969;1.009.523
2020-04-16;7,031;7,09;6,976;7,06;75.758;533.362
2020-04-15;7,087;7,106;6,945;6,947;137.803;973.674
2020-04-14;7,04;7,08;6,972;7,047;105.000;738.293
2020-04-09;6,974;7,029;6,833;6,995;375.011;2.592.715
2020-04-08;6,69;6,853;6,652;6,853;143.398;966.326
2020-04-07;6,849;6,938;6,81;6,89;98.102;675.185
2020-04-06;6,599;6,641;6,559;6,619;230.211;1.521.163
2020-04-03;6,379;6,461;6,33;6,36;35.110;223.709
2020-04-02;6,28;6,35;6,15;6,35;283.813;1.783.845
2020-04-01;6,259;6,298;6,207;6,279;119.797;749.535
2020-03-31;6,583;6,62;6,476;6,569;104.010;681.996
2020-03-30;6,27;6,477;6,203;6,465;99.449;633.609
2020-03-27;6,38;6,396;6,232;6,317;249.276;1.579.102
2020-03-26;6,13;6,445;6,027;6,435;548.715;3.449.138
2020-03-25;6,241;6,335;6,055;6,314;493.314;3.077.328
2020-03-24;5,89;6,162;5,805;6,148;172.153;1.018.017
2020-03-23;5,581;5,981;5,57;5,661;94.939;541.546
2020-03-20;6,291;6,352;6,015;6,104;134.793;840.737
2020-03-19;5,951;6,183;5,90;6,055;104.615;634.712
2020-03-18;6,009;6,079;5,845;5,94;455.194;2.723.327
2020-03-17;6,229;6,338;5,853;6,209;192.720;1.164.877
2020-03-16;6,141;6,25;5,78;6,155;369.702;2.212.541
2020-03-13;6,253;6,409;6,114;6,257;642.552;3.986.965
2020-03-12;6,314;6,325;5,97;6,154;155.392;963.396
2020-03-11;6,743;6,799;6,616;6,675;280.573;1.875.320
2020-03-10;6,729;6,889;6,50;6,621;179.599;1.208.932
2020-03-09;6,61;6,758;6,49;6,65;238.375;1.581.360
2020-03-06;7,24;7,251;6,964;7,09;345.733;2.465.520
2020-03-05;7,514;7,525;7,362;7,431;270.474;2.009.076
2020-03-04;7,398;7,496;7,378;7,444;380.778;2.829.470
